Gene,p_value,Log2FC,adjusted_p_value
TIMP4,0.01629861823749198,-1.2032096139006727,0.03793310101222098
SORBS1,3.612471450692026e-05,-3.4859768022678095,0.00018094167230108807
HNRPA1,9.995581338804242e-07,2.4306442659782146,8.830355005225053e-06
HYPK,0.0007206192618959256,-1.1992575917205222,0.002446620401882341
SLC24A3,1.5148634452468079e-05,-1.5707496281588718,8.601415579563652e-05
TCF2,0.00041925852413689143,4.037406642349308,0.0015180073607724497
TFB1M,2.445623784999059e-10,1.2707473244344314,1.1445932077303612e-08
MTUS1,3.867945085157023e-05,-1.6397580369072662,0.0001920037900405536
DNAJB5,4.247641210478222e-06,-3.8292650580406757,2.9074258751388117e-05
TGFBI,7.876783015851749e-07,1.1703563317455714,7.2587241792889655e-06
ARHGAP9,0.00026928160469043673,-1.1327622301476268,0.0010344143928056534
TH1L,2.9804494296668654e-07,1.9957233429026946,3.277891034409853e-06
CNNM2,0.0001396170590167363,-1.9820245684638795,0.0005839488757969981
MAGI3,5.450324210548012e-07,-4.091858838836792,5.366621939050026e-06
STOX1,1.2469907761949087e-05,2.1004790342704354,7.234111762319e-05
APOB,6.11669043782344e-05,-3.156103577652286,0.0002843668484865607
PXMP4,3.8017127473762217e-06,1.0373605233430068,2.6454578289772305e-05
ZNF485,3.497098297655666e-10,2.177340343126941,1.5122734626743332e-08
TNNT2,0.0006643218048334421,1.334894597412731,0.0022816712987188546
P2RY13,0.00038163211457643403,-1.2056886138559548,0.0014007418908122862
ZNF491,5.986291149736767e-07,-1.186483627177573,5.774204444375962e-06
PTPN6,0.001079699587349489,2.680165673328743,0.003494609811170275
DKFZP686A01247,0.0011449770360063497,-2.185701056462233,0.003680650712471361
FAM29A,1.6031310977357725e-05,1.163684274497725,9.030944711064087e-05
BXDC1,2.224239059964719e-08,1.4776677033705958,4.054438726890495e-07
FBLN5,1.0691805737022141e-05,-2.613474104985917,6.358901299466466e-05
NKIRAS1,8.136591980880754e-06,-1.1953846557623704,5.0504240767727664e-05
ADAM28,0.00013564451692493393,-2.2671374006204754,0.0005694810680285265
EPHA1,1.563155314885672e-07,2.0094254003377348,1.9470543237183466e-06
WBSCR28,0.00018230858905153105,3.889496069351379,0.000735066110417878
ZNF415,0.00019128995579890238,-1.0393688038023479,0.0007662651461615836
GBA3,0.008514256576038281,-5.448904409760049,0.02153708869815658
SGIP1,0.0005486539803025126,1.0059800900617288,0.0019206785385878081
TCF3,1.2419708387280523e-11,1.6473842607074056,1.1774308156556886e-09
ALG5,5.859723680111476e-10,1.0714560910398454,2.308918474593126e-08
PTGDS,0.0016108085431465284,-2.838499121416465,0.004968600767681116
NDC80,1.6934033073334533e-08,2.3549726014559926,3.2638105099813493e-07
CENPF,1.2960471643032274e-12,2.930560259709714,2.0489592978540937e-10
NUF2.1,1.0895995439686966e-12,3.3523665496019692,1.8761954691160608e-10
UBE2I.1,2.4011743029240167e-05,1.2220537357871617,0.0001274040916911418
FLJ33360,0.0028366122052181945,-1.2113159287923785,0.008167629329384994
NRIP2,6.381720837855135e-09,-1.5271076343386873,1.5239192149297988e-07
CHEK1,2.8891703099732376e-09,3.2321622786629627,8.113082804613456e-08
ADAM28.1,0.00019295885359125567,-1.2398454199496163,0.0007719746092098135
LOC653604,3.905960908404004e-08,1.2902564264514025,6.361955711603114e-07
GPR172A,1.52577058562949e-07,1.4874002774368709,1.9073567425932718e-06
ATP2B4,1.3744432238184214e-05,-1.8474180886234564,7.872617732297407e-05
FBXO18,0.0001641638484289119,4.56431226225744,0.000672292932166694
ELK4.1,5.231473959776636e-07,3.1704927481001177,5.200923921932781e-06
MRPL50,3.172508201636535e-09,1.005168055837908,8.753597256853843e-08
GTF2I,4.5776067548298116e-08,1.5167392202871381,7.27432867114216e-07
RPSA,4.1038632208713836e-05,1.515738529661939,0.0002018180041937725
IL11RA.1,1.15655295722727e-11,-2.2729246400403706,1.1101305656677677e-09
NPR3,0.00039416025554391324,-3.5292303700191248,0.0014410886829960186
RBMS3,9.442650101431237e-07,-1.67589548263076,8.416060660914045e-06
PTGS1,6.200583446451295e-05,-1.6396945137606789,0.0002875287273747398
NMNAT3,4.255934432211915e-05,1.5554822627069642,0.00020809708936343204
C3orf34,0.004666428221661802,-1.4502917106059763,0.01269872959633776
LTBP4,5.602510212835e-09,-1.5440366555738798,1.3809565173503518e-07
NRTN,0.007585177821213876,-1.3913395854694928,0.019419455832176413
AMT,5.147974881227525e-07,-1.0737042340512417,5.135012354548175e-06
LSP1,0.004749212213530609,1.0847645901634801,0.012879770628968586
FXYD3,0.0007591131767816215,-1.772568502080917,0.002560073991140695
CFL2,0.00010825552247637672,-2.309200106521675,0.0004664997106868573
RPRM,2.926990616805982e-06,-3.529205333303403,2.1387470304092193e-05
GPR30,1.9820240701213394e-09,-2.667410860361014,5.9578891560395385e-08
NOL6,1.501184362978169e-05,1.2774984897686488,8.528111116083917e-05
KIAA0020,2.6295056869382354e-11,1.4707137601137266,2.0833197913942074e-09
SORCS1,1.4614067103198773e-07,-3.5184568714470466,1.8483378826531447e-06
TCEA2,2.5477586175582054e-06,-1.8764919032899918,1.9100870960429615e-05
SKP2,1.962259476287966e-12,1.5906629874165787,2.808436401417564e-10
CADPS,8.279557434621417e-05,1.594789513727357,0.0003693418502506364
CDK2.1,3.8552932099534615e-11,1.1116588385600235,2.6478583458082845e-09
CDK5RAP1,5.083192430754128e-07,2.2099545581245277,5.08579794355515e-06
EFNA4,2.0760300041198135e-09,1.1759445339294086,6.173545524315542e-08
FLI1,1.327394785161474e-06,-1.0035651178326637,1.1247104474155432e-05
BCL11B,1.5702032250727246e-07,1.6113169011356128,1.952544189742899e-06
ITGA2,1.1530311667601982e-11,2.7626184533876543,1.1101305656677677e-09
CSE1L,2.6098891551771174e-08,1.9556730086611172,4.602367330560348e-07
CCDC113,7.647684489018037e-06,1.7321606979031667,4.784439726575751e-05
CA10,0.003463612162010644,-1.0382379679034157,0.009757050438354809
IGFBP4,0.0002366061412470603,-1.0519029565396991,0.0009261529100106655
DST,0.018731431845085383,-5.159066868723642,0.04276843187025259
MAP4K1,0.00019147287277843322,-1.4665058062774454,0.0007668593987573141
ADNP.1,1.332577727863867e-06,1.2467242931162694,1.1278864675670365e-05
REEP2,2.2015420846095272e-07,-4.1500161110281475,2.5745392517120585e-06
ARHGEF4,0.00024143740209664797,-2.0925762440285913,0.0009424583357308337
HEATR3,1.3678346993786212e-06,-1.3312443782300942,1.1477531736386764e-05
IFRD2,1.1009435504640738e-11,1.5392585744800895,1.0665210359604809e-09
CDKN3,4.0064715089566124e-11,2.7522301859422855,2.718029478736804e-09
ALG10B,1.1063658405280898e-05,6.9663825927484115,6.544965281673372e-05
WNT4,0.003289942671330375,1.0114247693874479,0.00933181028267396
CAMK2A,3.819705986664776e-09,-3.569967392039116,1.025863893561397e-07
FLJ10159,1.87624651881963e-06,-3.20614933378773,1.4881177251875108e-05
DENND2A,1.6203900900261886e-07,-1.485529404277509,2.002603551929859e-06
ZC3H8,4.1106245850060716e-10,1.6551289483584677,1.727085147609369e-08
VSIG2,1.3680498784411671e-05,-3.3688302794312612,7.846325001216139e-05
KIF17,3.10585925102307e-06,-1.1006481680772326,2.239206422642047e-05
DCN,9.027070942345482e-08,-1.8882745622660497,1.2531698484667844e-06
LYPLA1,3.1379639143646007e-06,1.4878516588922626,2.257949772178537e-05
NOX1,4.98449988688118e-05,2.152450010031669,0.00023790048513462156
IL8,0.021437728080925162,3.2243884264482254,0.04804754089182096
C7orf38,5.740976794692818e-09,-1.3107636643241545,1.4057155542325108e-07
CACNA1C,1.1193037577927468e-06,-3.0593582800378725,9.745147002697918e-06
PHLDB1,1.3351789268510106e-11,-1.4380854258551334,1.2341503880526175e-09
DACH1,1.630813386657724e-07,1.10880760173431,2.012122590078696e-06
CSPG4,1.0476930061836388e-05,-2.829439669096624,6.249535264635075e-05
PINK1,5.44079104834902e-13,-1.9050440799447976,1.1833187119272026e-10
PASK,3.3534054210143784e-08,1.1418773051852718,5.644305452183837e-07
BSPRY,3.5907420009326693e-06,1.2118293968557818,2.519197360806146e-05
SPTBN2,0.00040279101677766275,1.3462516055596572,0.0014674849591387207
FBXO9,0.00120402181551804,1.1794336167037947,0.0038421003114020697
NANP,2.327786132511441e-05,1.3976944901091088,0.00012434290287414835
NKX3-1,4.343147454621298e-05,-1.2878242685044112,0.0002113830257422529
WDR51B,3.077685683638235e-05,1.2683681539533698,0.00015746166791012593
KIR2DL3,0.00014561226082628466,-2.5910602175370254,0.0006053715131503558
LPPR2,2.1505055778032897e-05,-1.1243608038856712,0.00011604674224759956
COPZ2,4.923649902756357e-06,-2.8399933571403917,3.2899472723718986e-05
CAMKV,0.011426116820337378,3.3927814628847526,0.02784543288392446
C9orf100,5.272118209686885e-09,2.3904974860677566,1.3141198917268974e-07
RAB23,4.3140616621840716e-05,-1.9919781413460793,0.00021005957838869942
SLC25A20,1.2170382036806389e-05,-1.4644778111326389,7.080717416850589e-05
DEGS1,0.0001438922232778341,-1.4314145964208373,0.0005991188215456968
HYAL3,2.276612215843708e-05,1.392197151619679,0.00012187346862035913
ITM2A,1.4152357996071422e-09,-2.78752422060931,4.589998681065036e-08
DACT3,1.7203566218008724e-07,-4.383290487021165,2.102721283638047e-06
DUSP26,6.188938782851245e-07,-2.1436170869033493,5.922495230135302e-06
EGLN3,0.0034085871908185396,-1.216312049107061,0.009622817286983772
TPP2,2.6808515998363684e-07,1.0345695837306836,3.011636564350714e-06
SLC25A15,1.449812436945256e-13,2.3913205957063104,4.5946627287419367e-11
BRDG1,0.0003965869964623424,-2.255977473136983,0.0014479733261225484
PTGIS,0.00014972630837165662,-4.787543270254085,0.000619803774009485
HBA1,2.7994711481643745e-05,-2.2415600432213623,0.00014496607831670981
GABARAPL1,7.425256640823825e-15,-1.8464456695853304,6.100810863705026e-12
C1orf24,4.377468047933211e-07,-4.507605917566137,4.499988469664057e-06
EPHA5,0.00022944291171002595,-2.670053236161271,0.0009005593689623523
FOXA2,2.361074433879886e-09,2.429908579425362,6.910036311502824e-08
GSTM1,0.004255514673636077,-1.1568501053823876,0.01169238760464983
TMEM52,6.526371207467965e-06,2.079057999863209,4.1663602551501964e-05
LTC4S,1.6172853569203729e-06,-2.7438984567640654,1.3166186553365707e-05
SLC2A9,1.5997952653043218e-06,1.4520672547678757,1.3038155093868874e-05
SCARB1,1.619016624129435e-06,1.1268018039284158,1.3175445630846435e-05
PLCH1,1.1513953463639234e-07,2.2809396094788035,1.5267516057224912e-06
PDCD5,1.3032994515309386e-08,1.2458019168346457,2.6647368693790175e-07
SPESP1,0.0010713004356107706,-1.5511458424268518,0.003471983763855272
ABCA9,3.5067586775129924e-05,-1.208240226253534,0.00017624362143622163
PIP5K1C,6.241586265983198e-07,-1.5728194096798198,5.9579754614703635e-06
RGS10,5.880310434983146e-07,-1.5447165750633989,5.693967991692104e-06
STON1,7.138771651693736e-05,-5.8679669161553045,0.00032525469361506233
ASAHL,1.669214704211457e-05,-2.0914508619100403,9.336827785735493e-05
RBPMS,8.420394625610046e-06,-2.4179653921130386,5.18883428818148e-05
CUGBP2.1,4.2773163611133696e-07,-1.969752332611896,4.41288044454082e-06
PAPSS2,4.9888737622202665e-05,-1.443674344343579,0.0002380580243946965
FLJ20850,4.735636598364565e-07,1.199992915345514,4.808025734467713e-06
GPR17,0.0007758200909938541,-2.6721551934030523,0.0026100686834406523
CENPM,6.168674561397141e-10,2.863133541155273,2.369121404071384e-08
BATF,0.0022864036266232244,1.2519090771359043,0.006739513427187032
PCSK9,2.8322213601736704e-08,2.624264406889676,4.93946530299471e-07
PGDS,3.121867324840017e-05,-2.9666270282588387,0.00015931793129572334
HECTD2,3.8024630799146734e-07,-2.602693245195509,3.997812368001285e-06
CIDEB,1.8101028860491957e-05,-1.508809429312473,0.00010036115557859556
MGC29671,2.558896010766818e-05,3.213768581822812,0.00013423161291759538
C1QBP,1.335396957423417e-07,1.3759497802530625,1.7193526467487572e-06
FHL5,0.0008981210794745288,-1.1629846965085306,0.0029710584591504546
PPIC,3.389755928591519e-08,-1.0145706227442695,5.695794308574846e-07
CCL14,5.221034853217897e-05,1.9628749057762724,0.00024748597688843124
FOXQ1,1.2269491308133303e-07,5.640270043843786,1.6067673859482243e-06
LRRC8E,1.0654154156377656e-08,2.1033533915573965,2.268251015403857e-07
MIPEP,2.8146415172692547e-08,1.4505288074456466,4.916536017252058e-07
WNK4,0.00035740845989425037,1.0029279624748675,0.0013234433774485144
NARG1,1.9494020084881916e-07,1.1389563582536306,2.3338118810740444e-06
AMELX,0.00066809182513469,1.5664388601992334,0.002292490185427372
RKHD1,3.355254282487364e-06,1.449000861881217,2.38414352987507e-05
YWHAZ,3.724076027234315e-05,1.7860718186854534,0.00018569319529819297
BACE2,7.04367969270811e-05,1.1214248378386404,0.00032145029891593647
LY6G6C,0.00657359227831764,1.9467455746155635,0.017132115965953775
IGFBP6,8.472295178430638e-08,-3.275062053255529,1.1918160826779028e-06
PPP1R13L,1.00070182714978e-06,1.152921660702905,8.833891497608723e-06
PYHIN1,0.0005581379872086046,-1.688122263039089,0.0019489584618661553
FLJ23588,0.007252013675886933,-1.9473387171987055,0.018693780082021348
MEST.1,2.1055559260565977e-06,2.460038356631947,1.632063335556938e-05
FOS,4.013383273289712e-06,-1.4475723046448703,2.773610421640466e-05
RNF126,1.0505738499752963e-07,1.1070394540484365,1.416797018264199e-06
ILF3,8.724699714345584e-07,1.7597373889800512,7.890286932859455e-06
C19orf57,0.0028370353495585756,1.3674198154819543,0.008167629329384994
GLRB,3.5688977562358556e-06,-1.468226941734919,2.5062496937111813e-05
ACP1,1.3400449819684875e-09,1.1127125341125481,4.4040826488872485e-08
PDLIM2,6.801562127568304e-07,-3.3464689133708623,6.415214891070377e-06
TNRC5,1.4176966386154813e-07,1.1284038799879736,1.8033361371012523e-06
ZNF792,4.708539212331436e-10,1.472687760725635,1.9379264171866524e-08
KPNA5,0.0004603468881331219,-2.3803216895380515,0.001645823588452083
TMEM108,1.0020856876671792e-07,-2.113736213015753,1.3671752088074232e-06
LRRC61,2.9844749632531445e-05,1.725508598490733,0.0001532938008446579
PRLR,2.3993149523720034e-05,1.0384773446778715,0.00012733589211344623
NUDT14,2.199610286980941e-08,1.1712448142211347,4.022766249495894e-07
CHAF1A,4.207802569926186e-06,1.271475591660077,2.886334791057001e-05
TSPAN13,0.0021202239631669863,1.3690561446303633,0.006312581988846655
TMEM38B,1.0267394515186371e-08,1.130801473806291,2.2028228232581668e-07
DKFZp686O24166,6.540858139237053e-06,1.4982665209564212,4.1744072773542806e-05
RGS22,0.00011809035209878835,-1.9353507503409024,0.0005038885114367226
TIMP2,4.140226702339927e-10,-1.7113220400514333,1.736234199710944e-08
ARID3A,4.893857406368056e-05,2.324429943921011,0.00023397701013549342
C1orf71,5.1331688016157316e-14,-1.258973476159504,2.340625713934045e-11
SERPING1,4.051994838195197e-06,-1.9509821040555693,2.793332923881984e-05
FLJ10847,2.3425218812857846e-07,-3.0178557241037076,2.7122393222569857e-06
RAD51AP1,2.657362059131902e-10,3.1892758932109926,1.2205159403681596e-08
C12orf64,6.1182968257589e-05,-3.142774755296959,0.0002843668484865607
PCDH7,4.4111025601059367e-07,-3.1763873532639924,4.5324640663913895e-06
TUBAL3,0.0001664057910837364,-2.3915152918273312,0.0006802185497331136
ANKRD20A2,0.008326458556305594,-1.5512279075444901,0.021119844113089786
NDRG2,6.652644303419803e-05,-1.413449428473979,0.00030542686512223695
CD320,1.2004478940074812e-05,1.4039444869805902,6.997040483621115e-05
TMEM37,2.4471522985736833e-05,-2.857883313060557,0.00012950292602948138
BACH2,9.495591629287922e-05,-1.1261282997906523,0.000416551719802498
CENPQ,2.3336965045982666e-11,1.510070228027276,1.9317434051495505e-09
DPEP1,8.509179195559782e-05,4.975275165453826,0.0003781402870078089
PFTK1,1.061019431057316e-05,-1.6133423123142023,6.318833572771946e-05
FAM84B,1.4162424757534077e-07,2.0806521847232293,1.802519970287642e-06
TBXAS1,0.0015466312968970548,1.1730811056138624,0.004795313583558947
GRPEL1,1.3394481123209543e-09,1.2454298890639457,4.4040826488872485e-08
CPNE1,0.00025613780170665975,1.6209733567287188,0.0009900960085486219
NAT2,0.011018360335491337,-1.1813471991144056,0.026973218459781484
GALNAC4S-6ST,2.0286473585428994e-08,-1.6772222874076892,3.775462500160711e-07
POLG2,8.78565184672246e-08,1.1516216345668902,1.2293709422361544e-06
HSPB2,6.999656793280539e-07,-2.614531897950501,6.5685442598196065e-06
LRRC34,0.017802519004430688,1.404373614272445,0.04090704306390091
BAI3,2.163784700986781e-07,-3.301508623613699,2.5397566035286113e-06
DKFZp779B1540,8.066175166423746e-05,1.1535553661008278,0.00036098452671362596
SOX17,0.0003502570377685744,-2.4385944429745114,0.0012993481815816144
RARB,0.0005799540361856581,-1.1403642991940899,0.002017832549991004
GNGT2,0.011619890844729804,-1.1905040659262998,0.028249387232820382
MICALL1,8.032359533065543e-06,-1.0872158134686796,5.0021717016562485e-05
DKC1,1.0541492512292816e-10,2.286390004842133,5.802790816196125e-09
GPR177.1,8.327487143588178e-08,-1.5182524457405444,1.178169482100511e-06
RNASEL,3.809825669975841e-08,-1.111341887109,6.242036385727036e-07
ODF2,2.0327822209900877e-09,1.800641890237869,6.061188278285498e-08
ADAM33.1,1.7585409080148457e-06,-1.204811131567408,1.408864987482894e-05
SLC2A5,0.00018467444701366617,-1.7936994502241035,0.0007431195234085199
MAP3K7IP3,0.0014483952844250646,1.438312875957179,0.004522973112286829
C3orf23,6.946508740061136e-08,1.6301552410182074,1.0158295971622693e-06
KCNF1,0.00977978477744287,-1.7572007372547667,0.024305931604614906
SVIL.1,2.0746935375897916e-07,-2.5459928694482326,2.4572878503946576e-06
FBXW4,4.0496954114725643e-08,-1.0516225697113075,6.547991472894124e-07
BTC,0.0010075711848947658,-1.4965391528060428,0.003291409095229787
CKB,6.592658681369595e-06,-1.3804861910174022,4.202630465158135e-05
CHAC2,1.3698892433627348e-05,1.2876710974642664,7.854645379880824e-05
THRAP6,1.1525828096204228e-06,1.0821972423581236,9.983950428980656e-06
DSCAML1,0.000803346684534662,-1.901466662244423,0.00269246757058724
ACTA2,6.417366977568034e-10,-1.6899910908817741,2.437720360109063e-08
UNQ1940,0.0002845631538838367,-2.086292942192043,0.0010855974214546919
REPIN1,2.2719400982710097e-06,1.1047777484321673,1.7385553342547113e-05
TRIM35,3.3061735509429905e-05,1.4560843554067424,0.00016743412655405955
F12,5.870565327720465e-07,2.066412999881952,5.6870140275175025e-06
FGF13.1,1.4371023583146313e-06,-3.3380696299852044,1.1918010735271694e-05
PSRC1,2.6079893174850546e-13,2.2622283868081636,7.0555652462303e-11
EYA4,0.002244749968198605,-1.1382052714401292,0.006634363615043679
CLIC4,1.8573160379288782e-06,-1.7316541679894275,1.4746850030570592e-05
MND1,7.556026858769855e-10,4.2865420279299995,2.7660544527219547e-08
CLCC1.1,0.00011807483189278465,1.1474451519889293,0.0005038885114367226
LOC647115,6.7696008861239815e-06,-2.270648490083559,4.300596393407056e-05
EPHA4,0.00021841637885550307,-1.2849256294293427,0.0008624686629637737
DLX1,0.00012098705747706748,-1.515699495785722,0.0005152576085757852
AKR1B10,0.0007858033232389537,-1.7731548546866946,0.00264045151813586
PHF7,0.002228019170137237,-1.151136329543025,0.006589305062034991
FAM55B,0.004030895217795277,-1.0179295938432427,0.011158145683999305
