Gene,p_value
PBX4,2.2721244223340326e-07
ZNF324B,0.000339412137464902
PSKH1,0.009659874766043684
PRUNE2,0.00013013215094458206
UBFD1,2.982504823412444e-07
EIF2AK1,3.307201254944472e-12
KIAA0774.1,0.00020555212749495065
DPP3,6.398662174216677e-07
PMS1,2.3014698067939184e-05
TDRD5,0.0021593736504271427
ENPP1,0.004215101953237909
BMI1,0.02424814467265415
PRDM5,0.0005760741859340083
ABCA6,3.119041931046844e-08
EPHX1,2.6967850790461814e-06
TUBG2,0.0008304521508963447
TATDN1,6.169556533626337e-07
LOC642897,2.9678224657804657e-05
CLN8,1.0784435145751214e-05
KIAA1434,4.238620268601791e-05
LOC440944,0.00034597832482857846
GBP1,0.03970981550884528
BCL2.1,0.04858075656302336
CC2D1A,0.02087123995315476
C2orf49,2.0209793480769506e-07
PTEN,0.0010206794325043954
BAG5,0.022834706407150806
HP1BP3,7.667807983217352e-05
BARX2,0.0037824435399737098
KCNK6,5.772795508273672e-07
VEGFC,0.041962229490923104
PIP5K2B,0.04539976173073508
LOC649800,0.0032410821627302886
PIWIL1,0.0022510210784595277
RBM12,2.049097028791585e-06
SH2D1B,0.026674662795107065
PEO1,1.0252946436070636e-10
ITFG2,0.04812047193723522
CNOT10,9.942688270976613e-09
CCT2,5.681521733923646e-13
MRRF.1,1.9301838248086627e-08
CCL28,0.0011004519989297479
NUP35,2.012773075132505e-10
FBXW5,1.4032135973612923e-08
LAMC2.1,2.6113096423463703e-06
RAP1B,5.0622972406709635e-05
EDG2.1,2.234725577861915e-17
FAHD1.1,0.004070316830242119
CCDC101,0.004108282066681213
KIAA0391,1.5169451020648333e-05
TRAF3IP2.2,0.001886282028365459
ABCA6.1,1.1587094956999447e-06
WBSCR17,0.00011128833561627903
LAD1,5.8306848990487736e-08
RPS20,2.954368064278332e-05
TBC1D8B,3.8803897956103643e-07
RARRES3,0.0005057308515852586
CDC73,0.02368786832876193
GDPD5,0.0005900185701272762
RPL17,0.015859130285204442
KLHL4,1.3642711820817863e-05
BRD8,0.0014776061174811993
PFN2,0.04206474533852108
DCN.1,0.0003842355700805595
IFIT3.2,0.034237769403092165
TMEM54,0.007770010296805988
CADM3,1.0741891564990928e-10
RPL19,8.83030354243069e-13
GNG5,0.00016819424602284444
PPP1CC,0.03083549756205051
FBXO22,0.00023338540522704264
C9orf50,0.0131469815670677
ZYX,8.997437162638222e-05
AXL,2.4182738147578952e-08
C5orf20,0.0016701844745535788
EEF1B2,0.0002498964662826945
SNCA,1.0664262730491982e-07
FAM73B,0.0008289468324376804
GPR34,0.0011931313761360772
MXD1,0.0095017232047332
DLG1,0.003564753260524777
PSMA7,1.077058396986455e-06
SYNJ1.1,2.4937786459001566e-10
AFAP1.2,0.0011738849543994863
SV2A,2.6562456137743375e-06
PEX3,0.013451757164698935
RPS19BP1,0.041818160169005476
MFSD5,0.015713663276059598
ODF2L,0.014553211091930208
EFS,2.165711211270461e-08
NOMO2.1,1.8811134606751649e-06
LNX2,0.001661771326313116
RACGAP1,6.799843676558238e-08
HSD17B12,3.864203458978466e-09
ST7,3.1365791014769186e-09
GLO1,2.513332068284022e-06
C9orf140,1.302304638466585e-12
TGIF1.2,5.712910609706403e-09
C21orf34.1,0.00024373946230067325
CECR6,0.002696926276531898
C1orf54,1.651222561374902e-05
FKBP1A.2,0.02194866389464247
TMEM68,3.856435867693178e-08
CCNDBP1.1,0.0002150932739497985
HDHD2,1.3621874790154654e-08
HNRPH1,0.005195471460925476
KIF3B,0.0004011865873868319
CARTPT,0.0029784329494839485
DOCK10,0.0003308013454835905
LGR5,3.243584923521989e-05
JAKMIP2,0.008021044660395002
CST9,0.025316782480323416
PACSIN2,1.1746528447070461e-07
SPIN1.1,1.467181602856886e-06
SLC35D3,8.068118585269262e-05
IGF2BP2,0.0011788523672519638
HOXA9,0.018379609209497272
SGK,9.638163374911146e-06
RPS6KA2,0.0004295915150921176
PGPEP1,0.001946625142693467
CDON,0.003427710257433861
CD244,0.021207709196603843
CCDC55,0.029679580212425206
KIAA0265,0.03939899302077017
TUBB6,3.5760454809448034e-06
BEX1,0.00024184317102599176
RBMS3.1,0.024144938422824374
SLC33A1,6.825643888320029e-06
AFAR3,0.00854191052108793
LSM11,0.00852385774859039
APOBEC3F.1,9.62704650514869e-05
TRIM55.1,0.022070971175021444
STK24.2,5.534269955773735e-05
TXNDC13,0.00165690828790638
March 5,0.0028727366380940224
KNDC1.1,0.04108142905252825
B3GNTL1,5.033881427970329e-07
TTLL7,0.00028655127020749035
NTRK2,0.005536187757731447
CHMP4A,4.0284802006974665e-07
SH3BGRL,1.7360852953705628e-07
ADHFE1,2.4786376196748742e-08
SGCD.1,0.0005838540350925707
FLJ22639,1.5431290901900545e-06
PKIG,2.747610136252545e-06
FBXO9.1,4.266730542634519e-06
ADM2,0.00016050379299806602
TRPM2,0.004084886216505075
TMEM166,6.038902853794475e-10
KLF6.1,2.444485328962267e-07
NOC4L,2.0394082764167512e-07
WRNIP1,1.9733919969187053e-06
ATP5G2.1,0.010043459927997201
AKAP7.1,0.0004609908757601596
ZFP91.1,6.479956739711304e-06
CREB3,0.0016155310881686672
CPD,5.686293705128227e-08
NFS1.1,0.007101726512624596
RECQL4,5.6081339687937306e-08
UBE2L6,0.048438424508834135
KCNE4,0.000702137792558072
AXUD1,3.0125194981324855e-05
March 2,1.7335831915057808e-07
SCG2,0.0004410508182643217
GPR63,0.011486158213482499
EDN3,0.0003548659975837121
KTI12,0.035869921095486625
HIATL2,4.055063127323061e-09
MAP1LC3B,4.427937422234042e-05
SBF1,0.020663644048444597
SPIRE2,0.0005237994281270769
C16orf44,0.0021671211259409306
PDSS1,4.368575865994039e-09
GPR44,0.0013540351596553245
FEM1C,1.591184831285929e-07
CHRNE,0.014048141908201412
C2orf28,0.0009394882559545142
ZDHHC12,0.0048016190991658604
NAV1,3.599332270564038e-05
FZD3,0.0009687502258637717
LATS2,0.00014307204000920109
ZNF658,0.0002927450356937402
ZNF593,5.579409146136225e-07
POLK,0.00016027939561570178
ARHGEF2,0.029140189781227496
LMO4,8.772169115203267e-08
EDG3,0.000296866943534017
AIF1,0.005167014822835204
FHL3,3.7589241356338925e-06
DYNLRB1.1,0.017543834976852385
GLTSCR2,0.016747428461574593
MYO10,1.5468128616359888e-10
BAIAP2L1,8.47974927372881e-09
AHSA1,0.00018537298962790558
LOC388595,0.00031367289984114504
TNIP1,0.013938758034583278
KCNJ4.1,0.04229623022692683
NAP1L2,0.0004891549510177146
BRF1,0.006237084679214033
RASA2,0.00017507104257193857
PIK3C2A,0.00044381391954618647
CCT7.1,7.485947703169687e-10
SF3B14,2.8563360295483614e-07
AATF,0.0003428322533683935
CEP192,0.005751559106137723
RAPH1.1,0.0018971474466397819
EFNB2,0.009432872057607702
SQSTM1,0.04850566927579594
C7orf24,1.760290798343472e-06
SFTPG,0.002121298024839279
SLC16A2,3.6134146291994153e-06
TBC1D9,6.2404780668220265e-09
DKFZp762E1312,1.495879594498977e-13
RAB40C,0.02860907972237681
ADORA2B,0.019365020308437966
KPNB1,5.094540031045232e-09
FBXO32.1,2.831391228203064e-07
KIAA0251,0.0016994389417321074
C19orf25,0.006351500748081332
ARFRP1,0.009970925709325
SYNGAP1,0.002152833512016013
OGFOD2,0.01178838289229527
TMEM160,0.0008841344007234018
HSPC111,5.1534767006369065e-11
HSF4,3.1817108208001275e-07
TNFRSF19,0.04173164310468651
ATP13A2,4.861310515211232e-07
FUK,0.0002378235607277086
NPSR1.1,0.02112318885271232
C1orf27,0.0008737333127535772
MAX.1,0.00032968671834307604
RPS13,7.93875809950517e-09
C6orf106,0.0015118514682803163
FXYD5.1,0.00014096329491149418
SPTLC2,0.0028264122040843696
CDH3,2.2344179091125355e-09
NIP7,4.5072322570581485e-11
GSTCD.1,0.00021229370101807435
UBE3C,0.00010179785253881429
LIMA1,4.281692772016401e-05
GLDN,0.004287139812255702
INCA1,4.1530279505090724e-09
SLC25A3,0.024303876503659984
PSMD13,0.00013689269480166632
FOXD1,0.02014762506356073
ZNF556,0.009625165749024594
FLJ43855,4.412260797354473e-05
GPR20,4.0503590290085505e-06
EID2,0.0027399298488385584
KRT25,0.0006782654924812527
PPIA,8.355403545815623e-05
AZIN1.1,3.951175002780813e-05
HYAL4,0.00042458818097386545
Selenoprotein 15,0.0013584180899460384
VPS29,0.015800533783647645
SLC1A7,0.006411869934871325
C4orf23,0.0005541236116889366
PCAF,2.003093088010882e-17
GPM6B.1,3.630797269747207e-06
OBFC2B,0.00699341619152526
IGSF1.2,0.0003409118357565445
MCM7.1,3.388622612277359e-07
SEZ6L2,0.0418884477996485
CXorf15,2.7435306110123623e-09
ZSCAN22,0.0072184570346045885
CLEC10A.1,7.178648466770013e-06
ZNF777,0.014302577890579274
ARL4A,5.142914170084698e-06
OR2A12,0.03757363574929182
TCEB1,8.779090461460905e-06
SMARCD2,0.0007573476565618874
MGAT4C,3.812906125744194e-09
ATPBD1C,0.0013147876050451075
SLFN13,0.0010563557287764152
PRNPIP,0.004914781676480784
CYP27A1,0.0004807140471479359
SEH1L,2.3317020795428365e-05
FBXL7,2.785631482491483e-07
TLR8.2,0.04860733647249655
TMEM67,6.969328215093125e-05
NDEL1,1.8652615108607556e-06
BTBD11.3,0.04103051291557554
ORC5L.2,7.380016910197018e-09
SDCBP2.1,0.00045710097851910493
NUMB,0.0006942499562413057
C6orf85,0.0018610602675617012
SEC13,0.001675752946388502
NEFH,4.705664104622787e-05
PAP2D,0.0002758367521286263
FOXC2,0.013899772356065213
GRASP,4.0215517877408634e-05
TMBIM1,0.00012948812858477407
SLCO2A1,6.447728047160102e-08
SERPINA7,0.00332027719806296
ACSL5.1,0.0020027025247851883
ADAMTSL1.1,4.6588109383242395e-05
KLK8,0.03862605487468893
CAPN1,0.03861558302060275
RELA,0.0016104697370392439
TEAD4,1.7330235824158684e-09
VEZF1,1.4147732308512928e-05
C9orf91,0.0002628432310588455
HRNBP3,0.0002447738918760369
NBEA,3.364090110898876e-06
PPFIBP1.1,0.044760204164622015
KLHL22,5.990450678385912e-06
PDK2,6.806646632502273e-05
CYP2S1,2.4062367420836887e-08
C17orf81.2,0.02262299036319534
CBLL1,0.0015979785529152016
MRPL41,0.008518188659374069
PIK3CA,0.0037621725069081763
RDH14,0.04269191454356566
CAMK1D,0.0057757372336429144
UPF3A.1,1.5632073475807008e-05
POU5F1.2,0.011455655757058892
H2AFY2,0.02737241754591777
PDE7A.1,0.024372056414710453
NAT10,2.6684534704513093e-08
USP2.1,0.00101491715683255
STXBP6,0.010635926494955187
LSP1.1,3.056699827758737e-05
MRAP.1,0.03716328944796444
SAFB2,0.0013925497350995204
MEIS1,3.356469639404423e-08
EEF1B2.1,4.830782130048218e-08
IMPDH2,1.5357713557185588e-07
LSG1,3.9052660498850567e-07
C7orf20,0.0005139461573080864
C3orf26,2.4386045522207682e-09
CCNB3,0.010478145867610552
NXF1,1.868199986388878e-10
SOX9,1.9005413893032446e-09
CFTR,0.036806936479236635
KRT80,4.278807174633656e-07
FAM104B,0.019174853270810664
SPR,0.029285152585719957
SLC2A13,0.02898120583485485
AP1M2,2.0248399469402976e-06
DDHD2,0.0007587235005208364
NAP1L1.1,0.01607079713109356
SH2D1A,0.0025305877462929744
NUP153,5.774868568871528e-07
FLJ42393,0.004122368904744543
POLR3G,0.021897274232238723
ASCC3L1,9.273143941962358e-06
PIGA,0.00018579672253959923
MGC34774,0.031104218829411452
GALT.2,0.009751240265918717
ANKRD15,0.005926075082001753
PLD5,0.0002010695745613548
ENTPD8,0.007544164656107102
GLS2,8.722803199535711e-05
HSF2BP,4.511327135292293e-05
PDCD2L,2.3339821662258664e-12
PELI3,0.0015264643387514457
ICK,0.0002796262119204928
C12orf53,0.00274302123238066
MCM10,4.294041693764592e-12
KCNJ14.1,0.013600140560427005
CSE1L.1,1.561983696064216e-08
CCT5,3.568730424136903e-06
TRIM61,4.641619425281919e-06
HCCA2,1.5366612900208614e-05
C8orf33,0.010444487030132501
RET.2,3.456999267865584e-05
EIF2C4,2.745306930632976e-06
C14orf112,6.438094941890398e-07
MRPL33,0.009504670119596437
ZNF746,1.4888664362434551e-08
ABHD6,0.00015854402809081837
OSBP,6.265630439994684e-05
NUDT4,0.04167084539369712
SLC39A4.1,1.9751589077758532e-06
UGT1A6,0.0019522357424658608
ISG20L2,0.002862986775968641
CHMP6,0.003799098832400879
HUS1B,0.005435219965010234
TM6SF2.1,0.0018087076498351218
DSTN,4.3142385313696796e-07
HOXA7,0.004223096309633689
C1orf116,7.928551937109374e-05
DSE,0.00013486852663466216
ZNF454,1.1305093953592323e-05
TEF,1.105413877293198e-06
ABCC5.1,1.4326665360614696e-06
SPTBN4.1,2.6234988288386667e-06
SMG7.1,0.0003136594434737692
FLJ20628,4.474459028285998e-09
SHBG,1.8446209457823185e-06
PPHLN1,0.0009432351568336602
ACPL2,1.310332730364473e-08
PLEKHA9,0.0038486471056475447
SLC22A7,0.03621435707419388
ELA2,3.0826421747815724e-06
COL6A3,0.01583924228975917
C6orf150,0.0010662909566685728
OGG1,0.0005461915962632014
HYI,2.381212177772769e-07
FAM80A,0.03778377339586111
KLHL5,9.545942685647864e-07
KHK.1,1.2640291163634513e-05
LIG1,7.60517489322997e-13
TAGLN,8.810906706158466e-05
H2AFV,0.04733483515231774
TRPM5,0.03337550701069357
SERP1,1.7786332430425593e-05
THADA,0.003425328676709573
HEATR2,8.805330926585795e-09
TCERG1,4.878465869146726e-08
C22orf32,0.0034497471077731393
BCL7A.1,1.2865428730369725e-07
NAG6,0.001195198132598948
LOC283155,0.00022890580021912187
PCNA.2,1.820844968915082e-05
TIMM22,1.576678267866016e-06
C6orf65,6.664218651719041e-06
ZNF271,2.1725480584417627e-08
TMLHE.1,0.012222908049160545
NFATC1,0.0010428728019751463
GRRP1,0.0024449935006696615
SORT1,0.0101041480435611
DENND2D,9.443899237114925e-05
PIGP,0.025572531544299587
C16orf80,3.850352754441454e-07
TFPI.2,0.002093163358373045
LRRFIP2,0.001478793573504625
AGMAT,5.08698886081676e-10
NSD1.1,0.026085145557711055
WDR20.1,2.0111973798295965e-08
B4GALNT2,0.01943863199639364
EBF3,0.0004165462816845259
PTBP2,4.47423060332919e-05
NBPF3.1,0.010131425176996979
HIST1H3J,0.0001817674427382852
UCN,0.0016186352105135857
RND2,7.979379899847522e-05
ERBB3,0.005811860635353548
MGLL.1,0.0003728307652665393
NFIL3,0.0007913122999990904
TASP1,1.938773894454682e-07
MSTO1,0.00014227462927823836
BTG3,0.0021033112925689626
LRIG1,0.005243319309865735
TUSC1,0.0026041455644697045
CFL2.1,0.002210675959037106
PRELP,1.6634883912630937e-06
STXBP4,0.02001272631803266
CRKRS,0.026369717824863147
UBE2E2,3.769494970343311e-06
GEMIN6,3.7947061237580235e-09
SNHG3-RCC1,3.626516582562518e-07
WDR51A,7.33472720144088e-09
C1orf144,5.049377999834966e-08
NKRF,1.0689633028548971e-08
RAD18,7.494096234168511e-05
AFMID,1.0020644161988231e-05
FAM59A,2.841589537131264e-05
ZNF37A,0.0008400787720668748
FIGF,4.991315023504718e-07
TPI1,5.025791371332711e-05
MGC61571,1.2987192308349837e-08
MPDZ,3.7312134929534574e-07
CLDN16,7.930449059310912e-05
LOC730302,0.007025404109743452
BAALC.1,0.0054483308882098515
SLC1A5,1.619441552728655e-09
ANGPTL4.1,0.01792990154951436
NNAT.1,7.089405406624302e-06
PIM3,2.073205009868146e-06
ST7.1,5.276672457693683e-07
CCDC72,9.069315130767677e-09
TAZ,0.0016188161200327243
RNF128,0.00020634500685535917
RPS5,2.3147853318140895e-11
H2AFZ,1.6069816772726943e-09
TMEM41A,0.00013083821145912935
HELB,3.096557165597969e-05
VIPR1,0.000587738890998614
SERPIND1,0.00429356415096257
RBPMS.1,4.282536082969743e-05
PLEKHF1,0.00022289652822369755
MAP4,7.438944532971136e-05
LYCAT.1,0.0006645811369344019
ARHGEF5,0.022461480915975187
PANK2.1,0.015176984070751647
LIX1L,4.8383169194060875e-08
LMNB2,1.0069213515872887e-10
EZH2.1,6.458542277342029e-13
DPT,2.8918858785802355e-08
EHF,2.8246286267429717e-05
NUP50,1.337087396727227e-06
FAM127A,1.5904443506146414e-06
TBPL1,2.6835492029480826e-08
LAGE3,1.5261261350987457e-07
KPNA2,1.2357664499596457e-09
CDCP1.1,2.598435512322789e-07
GGA1.2,0.037487824968379796
PZP,0.012052523160450345
COPG,0.015148563008857887
PAK6,4.481226010754036e-09
CLDN15.1,0.0019520402814489945
PEPP-2,0.028644238594380166
PTGS1.1,2.413950971306022e-06
NXF2,0.03969108561772232
UGCGL1.1,7.154875267798986e-06
NOXO1.1,0.0032932444839158834
DAPK1,9.672205008002639e-07
PDZK1.1,0.002188450158429331
ADAM8,0.027882016468709525
EPS15L1,0.0002459918934103496
ARSK,0.001853367235676955
GNL3L,0.0003798217929064279
ARL6IP1,2.533611113322269e-09
LOC400707,0.0002655034113578011
BIN3,2.7010240075683362e-06
CNN2,7.746390497629059e-05
LOC651850,1.6623962671450418e-06
RBPJ.1,0.003765657891119207
PDZK1IP1,2.505255857307756e-05
ADCY5,2.140291191716174e-07
C7orf28A,0.00044204178520513497
RDX,1.976142689998098e-06
TNXB.1,0.004081017087527954
SEH1L.1,1.1515629876419872e-05
GNLY,0.008949830041757657
ACAT2,1.0502226519828145e-06
FLJ36492.1,0.0003103338634738804
RABGAP1L,4.543010515387353e-05
NT5DC2,2.838143476792564e-05
MBD4,0.016132775271945614
MFAP3,0.007191681774689209
ZNF627,4.494391555279157e-06
RUVBL2,1.113329821270722e-10
HIST1H4B,1.8150903174838474e-06
APCS,0.03189116023167668
RASSF4.1,0.0012694331233402466
ZGPAT.1,0.017496275680805574
TMEM161A,4.4861303638080485e-06
C2orf29,1.2096056479586491e-05
PDZD4,1.5161528004920837e-06
EXOSC3,1.1414696047094748e-13
NOLA1.1,0.00020198782259952118
CAPN3.2,0.02487645653059804
CASC1,0.0008135242594766033
TBX1.2,0.04246727585198692
CCNY,9.268555104665692e-07
C6orf145,1.2752087801900503e-05
FYCO1,2.4128185154180345e-07
RPL13,5.629988252709184e-09
TGIF2,9.259581343754798e-06
C11orf63.1,0.036663395536615045
SAMD11,6.223028085087516e-06
GTPBP9.1,7.130776512919953e-05
GSG2,9.188020453083361e-10
OXGR1,0.001280598366141966
ABCC13.1,0.002217967904703792
LIFR,2.5045453614413126e-09
AKAP13,0.001633690014888712
TMEM16H,3.3769738482773068e-06
PRR16,0.00028712916913517007
CXorf50,0.0114098650425852
SHCBP1,0.019454887115896703
RUNDC2B,2.2394846131405337e-08
ADRA1A.1,0.0027254526905479658
ABCF2.1,1.5650906950722453e-07
TADA1L,3.296132985615194e-05
F5,0.026783005601543154
EPHX2,0.005141127674967285
DSCR6,3.088724166007489e-05
RNF170,0.020365932726400734
MKRN3,0.0020229166913114513
CDCA8,6.550894323067365e-14
IL5,0.019216326364768367
FLJ46363,0.00459565760829367
ALDH1A1,2.5686194269744456e-06
C12orf25,0.00016273854031375725
ZNF28,2.792102552424158e-06
SLC25A34,0.0005976554134519581
SENP1,0.000319140053783675
VIT,4.337861979364604e-06
FAM71A,0.017007876272901908
MRE11A.1,2.5952348316448863e-07
BLM,2.164042379621151e-13
SRPX,2.241115340298009e-08
PDDC1.1,0.0030709685774660753
RTEL1,2.3691395386481555e-06
EN1,0.04219019434658431
MANEAL.2,0.00038483153569592705
PSMA1.1,7.762253949759657e-07
IGF1,0.026514656984144683
MAPK7,1.7829447705111696e-07
CCDC107,5.0355195031781605e-08
CMBL,0.00020754663561751622
TMEM69,5.208731625427559e-06
GOLT1A,0.0021347344986854745
GABRB3.2,0.0009855301838405796
SLC30A5.1,0.022974091571878737
BMP4.1,8.68920753038737e-06
KIAA1344,0.00018195074896554752
SUSD1,8.996217934901062e-06
GLS2.1,3.2406233120466108e-06
CS,0.003407347153107994
C6orf25,0.03064358947681833
POMZP3,0.04861235304500139
NHP2L1.1,0.002610560482978691
NMRAL1,0.0015342200735942739
SLC35A5,0.0006489647547881446
AOAH,0.006025451783164087
WDR89.1,0.0072234687176603515
HES2,0.0008768866230623244
RPLP0,9.945548577939464e-08
CLPX,6.144780340449344e-09
B3GALT2,0.03377287255939164
GPR155.1,0.010084282983368767
DONSON,4.14493082813547e-09
EDA.2,0.039497648893178444
CPT1A.2,0.000966767020867178
PCSK6.1,0.004709284886152173
BIRC5,6.485034978694292e-08
CMTM8,2.716115653634409e-15
HDHD1A,0.00244775938512735
EED,1.239329467047561e-07
PRDX1,4.239406836941651e-12
PPAP2C.1,6.03882467841077e-10
CCL17,0.00718289603002657
FLJ20160,0.00025534225438116683
AVEN,0.01404137214828427
GPR35,0.00036799565694803284
OR1F1,0.00023952585640089392
ZNF659,0.00012707165874857655
HES1,9.261078575433122e-07
EDNRB.1,0.01073219237628134
TTC25,0.0186405703839937
TMEM31,0.017209927861604128
CLDND1,0.0009136514466072444
EIF4EBP3,1.7184934962035673e-05
FCER1A,7.034068605557928e-08
CHRM3,0.04074455904892738
HS3ST6,0.012231550750210282
CDC2,4.924834633393275e-09
TBC1D10C,7.262386177880427e-05
RGMB,0.006295398612041168
APLP2,3.7412236737967044e-06
PAPLN,4.5866358577527966e-07
RUNX1T1.1,0.012313940928133666
SLC39A3,0.0010481411801896835
PCDH7.1,0.0006450585861574215
SKI,0.014033138649583806
C17orf73,0.005355287941676871
ANKRA2,0.01638673277763733
XBP1,0.00028952716343692576
FBXO5,2.1412466119310638e-12
SUOX,0.026023375685278294
BUD31,1.4717769458787492e-05
GZMK,0.0034984343606547564
C2,0.002377317941422657
IL17RB,3.2554585800031845e-06
ENO1,5.552681290402082e-10
RNF20,0.0004777189033253285
ZNF673,0.0028201564576515624
MPZ,6.947359493023351e-05
GATAD1,0.004063793155685882
MYEOV,9.235325231020329e-05
TSPAN18.1,2.0645469391808093e-05
MAPT,0.0001337994096287598
SLAMF7,0.009298075654051476
LOC283932,0.008364446120328764
TMEM97,4.011185686793259e-08
RGS2,6.533172661165716e-09
ANKRD39,0.0005284000792447778
CDC25A,1.3369552777403498e-08
CDK5RAP1.1,8.198699061814752e-07
OPLAH,0.044950060028338366
ZBTB17,1.0233236814064259e-07
YPEL5,3.804566714316484e-10
TSC22D1.1,0.0006793603136584019
KCNB1,2.3105753243272035e-06
CENPT,0.010627254968271355
ARC,0.002127710031629694
MARVELD2,0.0006375009588896433
WDR8,1.8089062299334733e-07
CREB3L4,2.3832931412620385e-07
EXOSC10.1,0.007557954155019443
ZNF331,0.0003343790298063151
CELSR2,0.01550533122024736
GMDS,1.095034725798497e-08
TRIM24,0.0057776382824534815
WDR3,1.726731161530811e-11
ASB5,0.00017822142466704117
SFRS14.1,0.0008679059400437886
PODXL,8.830838892440182e-05
GPM6A,1.5008848175818979e-05
NUDT5,6.939301231422806e-10
EPHA10.1,0.028315051118862122
ZNF233,0.0010550811734754272
ADAM11,5.8033714887099684e-05
RFC3.1,0.011645550435767895
STK4,0.00909846582460201
ANXA4,0.0008505952785608432
MRPS27,2.627958237780549e-06
PLEKHN1,0.0004608006851317096
EMILIN1,2.945389010764296e-08
MNS1,3.086935458536137e-05
UBE2T,1.1983360207197277e-13
NRXN1.1,7.372900078900444e-07
BCDO2,0.008740621397360551
COCH,0.007279363068298637
ATP6V1A,0.01741944305241483
CHMP4C,4.5986840176551474e-06
C14orf169,3.380281508340362e-05
TIMP1,0.014995081827964694
CD96,0.0012436878551789622
PQBP1.1,0.010264349237280554
PRDX5,6.330949218493407e-07
SSBP2,4.694986551243079e-10
GMFG,0.0006003022902176216
SIAH1.1,0.0002399987802542709
PGRMC2,2.466110531135581e-07
CLEC2D.3,0.00016549820081086135
C12orf42,0.04994229926940563
PPIB,1.1766637227870509e-07
PSMD4,0.010719429580825437
LPHN3,7.520949791412542e-10
PNKD.1,1.6697110494602947e-06
ANKRD10,0.0003208734723510588
THRAP4,2.2248823822804355e-05
